,,price,price,price,power,power,power,mileage,mileage,mileage,fuelConsumption,fuelConsumption,fuelConsumption,age,age,age
,,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max
Nissan,Kubistar,1991.8,400,3490,67.8,57.0,84.0,210625.0,141000.0,268000.0,4.933333333333334,4.0,5.5,16.2,14,18
Nissan,Leaf,25078.49387755102,7900,41288,137.01123595505618,5.0,220.0,31769.20781893004,0.0,161661.0,,,,2.9183673469387754,0,11
Nissan,Maxima,7832.5,2980,19900,249.75,200.0,305.0,141820.0,35280.0,250000.0,9.5,9.5,9.5,14.25,6,20
Nissan,Micra,11645.195652173914,450,25535,85.37110187110187,5.0,117.0,57215.376758204955,0.0,400000.0,4.978752598752653,1.2,7.8,5.577257525083612,0,22
Nissan,Murano,10223.026315789473,1499,29750,219.43243243243242,190.0,359.0,163076.4649122807,19600.0,333561.0,10.108695652173916,7.0,12.3,12.157894736842104,3,17
Nissan,NP300,30091.15,10900,44450,174.675,133.0,190.0,68116.475,1000.0,249971.0,7.059375000000003,6.3,9.2,5.0,0,18
Nissan,NV200,12793.905405405405,4450,35900,99.51724137931035,86.0,111.0,112022.12837837837,10.0,284000.0,5.635964912280699,4.9,7.5,7.155405405405405,0,12
Nissan,NV250,18965.140350877195,9900,31290,98.05263157894737,95.0,131.0,9294.40350877193,1.0,192403.0,5.034999999999998,4.5,6.8,1.280701754385965,0,3
Nissan,NV300,27577.025316455696,9890,61990,135.49333333333334,95.0,170.0,61626.39240506329,8.0,280000.0,6.116129032258065,5.4,7.9,2.8987341772151898,0,6
Nissan,NV400,21936.481012658227,8990,42289,136.22368421052633,101.0,179.0,114718.65822784811,10.0,329978.0,7.519607843137251,5.8,8.6,4.69620253164557,0,10
Nissan,Navara,26770.649446494466,3629,57990,182.79112754158965,103.0,238.0,107732.90590405904,0.0,397558.0,7.43759791122718,5.9,11.5,6.193726937269373,0,22
Nissan,Note,7107.728571428572,999,13770,89.28801431127013,68.0,111.0,111222.97321428571,1.0,372047.0,4.996887966804966,2.1,7.0,9.646428571428572,4,16
Nissan,Others,25894.641791044774,800,58677,144.8923076923077,95.0,328.0,41218.77611940299,5.0,365000.0,7.199999999999998,4.4,11.2,3.5970149253731343,0,22
Nissan,Pathfinder,13080.076923076924,3450,38900,190.43,122.0,300.0,192327.79807692306,67000.0,460508.0,9.487356321839082,8.5,13.9,13.115384615384615,5,22
Nissan,Patrol,18987.490566037737,4500,85710,170.68627450980392,99.0,404.0,178949.11320754717,100.0,499000.0,11.015625000000004,9.5,14.7,17.41509433962264,2,22
Nissan,Pick up,11956.272727272728,9850,14990,138.0909090909091,132.0,190.0,194157.0909090909,108500.0,264000.0,8.9,8.4,9.2,16.363636363636363,10,19
Nissan,Pixo,3999.4387096774194,1850,6950,68.0909090909091,67.0,80.0,106179.61935483871,18248.0,253559.0,4.422307692307685,4.1,5.9,11.658064516129032,9,13
Nissan,Primastar,23379.885964912282,1800,46190,127.90990990990991,82.0,170.0,58883.84210526316,1.0,405000.0,7.446153846153846,5.3,8.7,4.026315789473684,0,19
Nissan,Primera,2262.9466666666667,500,4990,118.97333333333333,90.0,150.0,169534.54666666666,24109.0,310000.0,7.389855072463762,5.4,9.1,18.85333333333333,15,22
Nissan,Pulsar,12573.2760511883,6900,16990,121.57642725598527,109.0,193.0,74222.94149908592,5700.0,261660.0,4.711530815109333,1.2,5.9,5.718464351005484,3,8
Nissan,Qashqai,16899.290569435067,2450,42990,126.9638665132336,1.0,250.0,87611.76452048626,0.0,354838.0,5.473277310924281,1.1,8.8,6.021156875984695,0,15
Nissan,Qashqai+2,9942.952830188678,5400,28990,126.33333333333333,103.0,150.0,156081.62264150943,1.0,290000.0,6.558823529411764,4.7,8.6,10.69811320754717,1,14
Nissan,Serena,4225.0,1950,6500,111.5,97.0,126.0,225000.0,200000.0,250000.0,9.5,9.5,9.5,22.0,22,22
Nissan,Silvia,36966.666666666664,19950,59000,356.6666666666667,165.0,655.0,113143.33333333333,9000.0,191600.0,,,,21.0,20,22
Nissan,Skyline,54235.0,9990,130000,241.25,155.0,280.0,101274.0,61000.0,163023.0,,,,21.0,19,22
Nissan,Terrano,7608.032258064516,1799,17500,127.56451612903226,99.0,156.0,199552.66129032258,37000.0,439000.0,9.850980392156865,8.8,12.3,19.822580645161292,16,22
Nissan,Tiida,4635.615384615385,2300,6980,112.46153846153847,106.0,126.0,132018.03846153847,33000.0,362447.0,6.811538461538465,5.2,7.8,13.307692307692308,11,14
Nissan,Titan,40849.9,13980,61500,352.2,305.0,396.0,70466.5,21000.0,178568.0,,,,8.7,3,17
Nissan,Townstar,27107.666666666668,16290,29958,126.79310344827586,8.0,131.0,1293.542372881356,1.0,7000.0,6.6863636363636365,6.0,7.7,0.0,0,0
Nissan,Trade,2600.0,2600,2600,73.0,73.0,73.0,239340.0,239340.0,239340.0,,,,21.0,21,21
Nissan,Vanette,2449.5,2199,2700,75.0,75.0,75.0,252982.5,243000.0,262965.0,,,,21.0,21,21
Nissan,X-Trail,20237.43141025641,1200,43950,145.73588578844905,1.0,177.0,84712.46217948718,0.0,360000.0,5.7941000746826195,4.0,10.0,5.5807692307692305,0,21
Opel,Adam,11183.757219774841,4700,19990,90.11193660227836,8.0,152.0,57574.40822320117,1.0,225000.0,5.093152302243215,0.0,10.5,5.516886930983847,0,9
Opel,Agila,4091.646753246753,375,11950,74.55729166666667,58.0,94.0,116485.85974025974,200.0,280000.0,5.3955128205128124,4.5,7.0,13.415584415584416,7,22
Opel,Ampera,24313.170731707316,10499,35950,180.72222222222223,86.0,209.0,74087.14634146342,5.0,220693.0,1.2,1.2,1.2,5.439024390243903,2,11
Opel,Antara,8633.471544715447,2500,19990,160.1061224489796,126.0,227.0,138050.0894308943,123.0,284000.0,7.482692307692298,6.1,11.6,10.8130081300813,5,15
Opel,Astra,10458.525293908087,399,41990,120.8079742535312,75.0,280.0,113429.16723123551,0.0,438947.0,5.328963414634108,0.0,9.5,8.330423940149625,0,22
Opel,Cascada,17337.712446351932,8485,30980,149.75536480686696,120.0,200.0,74697.60515021459,2500.0,235000.0,6.334313725490197,0.0,7.6,6.819742489270387,3,9
Opel,Combo,18258.163420829806,790,48249,103.20988725065048,60.0,136.0,81916.30228619814,0.0,9999999.0,5.043173431734332,3.6,8.0,4.325994919559696,0,21
Opel,Combo Life,27148.36,13900,42450,114.72631578947369,75.0,137.0,19793.33,1.0,155000.0,4.681690140845072,4.0,6.5,1.51,0,4
Opel,Combo-e,44181.0,37900,50462,106.5,77.0,136.0,523.5,170.0,877.0,,,,0.5,0,1
Opel,Combo-e Life,36300.0,36300,36300,136.0,136.0,136.0,231.0,231.0,231.0,,,,0.0,0,0
Opel,Corsa,8483.244456866034,390,40645,83.44156818608141,8.0,211.0,92843.96142377936,0.0,1720000.0,5.1666094420599045,0.0,99.9,7.956400223588597,0,22
Opel,Corsa-e,22319.44966442953,7990,35990,105.203007518797,69.0,192.0,19807.96644295302,0.0,148419.0,5.402380952380949,3.8,7.3,2.214765100671141,0,11
Opel,Crossland,19134.263584752636,10760,33950,107.890522875817,82.0,132.0,20107.63200649878,0.0,185365.0,4.779314040728802,0.0,62.0,1.5158150851581509,0,9
Opel,Crossland X,18311.73613963039,10900,33390,109.209375,80.0,136.0,30961.04676258993,0.0,211470.0,4.757566399011699,0.0,7.1,2.3921971252566734,0,5
Opel,Frontera,4209.791666666667,1500,7900,135.33333333333334,114.0,205.0,178286.875,71000.0,280546.0,10.110526315789471,8.3,13.6,20.75,19,22
Opel,GT,18012.071428571428,11900,29999,266.2142857142857,260.0,314.0,75185.61904761905,3800.0,170000.0,9.168571428571424,8.1,9.2,13.976190476190476,12,15
Opel,Grandland,33102.3475,16980,60585,148.19849246231155,120.0,300.0,10253.9824120603,0.0,130776.0,4.55000000000001,0.0,7.1,0.6225,0,5
Opel,Grandland X,24113.538289547232,13680,58985,137.59614293817356,102.0,300.0,38705.10396869759,0.0,291844.0,4.789814177563621,0.0,41.0,2.2599217439910566,0,8
Opel,Insignia,17328.3041462084,2600,58990,157.96495071193866,110.0,325.0,96502.2272851296,0.0,365073.0,5.433248407643287,1.5,11.8,5.638570649208947,0,14
Opel,Karl,9943.861204013378,4499,14890,74.50042122999157,72.0,77.0,54351.4414715719,880.0,503000.0,4.636007827788635,3.6,94.0,4.577759197324415,3,17
Opel,Meriva,6365.3682008368205,400,23955,108.3342709798406,73.0,179.0,125540.50674105067,9.0,369719.0,6.10829396325455,1.0,8.2,11.589028358902835,3,19
Opel,Mokka,16648.74239431055,5600,35990,128.88853503184714,14.0,152.0,62127.63018569735,0.0,255010.0,5.36725118483411,0.0,24.4,4.671671276175425,0,16
Opel,Mokka X,16468.66176470588,10500,27499,133.81260945709283,10.0,152.0,62074.34429065744,1.0,215300.0,5.935868448098694,0.0,10.0,4.192041522491349,0,10
Opel,Mokka-E,33585.0625,11490,39750,127.80882352941177,77.0,140.0,6529.85,0.0,99000.0,4.658333333333333,4.5,4.9,0.875,0,7
Opel,Movano,26315.530734632684,1755,52229,138.1204268292683,80.0,179.0,70032.94444444444,1.0,517730.0,7.496029776674953,5.8,12.4,3.523238380809595,0,21
Opel,Omega,3050.6666666666665,499,14999,154.9047619047619,120.0,218.0,174145.19047619047,37445.0,303000.0,9.859459459459462,7.1,11.9,20.61904761904762,19,22
Opel,Others,16597.651851851853,1595,39990,107.20161290322581,8.0,211.0,56184.19259259259,0.0,380451.0,4.975675675675672,3.5,7.8,3.5407407407407407,0,20
Opel,Rocks-e,9019.5,8499,9299,9.0,8.0,12.0,2545.25,1.0,10000.0,,,,0.0,0,0
Opel,Signum,2974.855421686747,500,7980,152.16867469879517,120.0,250.0,205546.89156626505,28000.0,323000.0,7.596000000000001,5.9,11.2,17.14457831325301,13,19
Opel,Speedster,25936.70588235294,16950,41260,160.05882352941177,147.0,260.0,60492.35294117647,588.0,105691.0,7.991666666666667,6.4,8.7,19.294117647058822,12,21
Opel,Tigra,3355.794117647059,650,8985,97.65841584158416,69.0,133.0,141437.52450980392,37100.0,275000.0,6.366292134831466,4.6,7.7,16.09313725490196,12,22
Opel,Vectra,2605.7066666666665,499,10999,139.71333333333334,101.0,280.0,194566.57,36400.0,400000.0,7.589328063241109,5.6,10.7,17.503333333333334,12,22
Opel,Vivaro,23584.734339622642,1950,61990,124.65354938271605,82.0,182.0,84005.12679245284,0.0,444123.0,6.533915211970053,4.7,71.0,4.168301886792452,0,20
Opel,Vivaro-e,47566.61538461538,34800,59990,128.625,77.0,136.0,3986.4615384615386,1.0,21293.0,,,,0.5384615384615384,0,2
Opel,Zafira,10511.11464245176,750,76881,132.78392246294186,7.0,241.0,144576.28506530382,1.0,420000.0,6.2163624070317995,4.1,10.1,9.885357548240636,0,22
Opel,Zafira Life,49732.721804511275,21190,68868,155.03030303030303,77.0,179.0,11451.097744360903,1.0,89049.0,5.5307291666666645,4.8,7.5,0.9661654135338346,0,3
Opel,Zafira Tourer,12669.339805825242,4299,54500,142.22682926829268,110.0,200.0,129630.9004854369,10.0,383000.0,5.80815602836879,4.1,51.0,7.364077669902913,0,11
Peugeot,1007,3225.2975206611573,999,6990,83.26495726495726,68.0,111.0,140647.06611570247,25558.0,295000.0,6.019191919191919,3.0,6.9,15.735537190082646,13,17
Peugeot,106,2578.9333333333334,500,10000,62.92857142857143,50.0,118.0,126808.26666666666,46245.0,246071.0,6.343999999999999,5.2,8.5,19.666666666666668,7,22
Peugeot,107,4067.316645807259,999,7999,67.89593908629442,54.0,73.0,119751.0763454318,5200.0,314000.0,4.475384615384654,4.1,4.7,11.887359198998748,7,17
Peugeot,108,10477.378286270692,4750,15990,71.91995787256451,52.0,83.0,39536.439629990266,1.0,217398.0,3.9710851202079125,1.0,15.0,3.665043816942551,0,8
Peugeot,2008,16613.42021276596,4000,43490,104.30716510903427,3.0,158.0,61854.51965710908,0.0,265801.0,4.443110561056079,1.2,7.0,4.194739952718676,0,14
Peugeot,204,10740.0,9990,11490,204.0,204.0,204.0,170000.0,167000.0,173000.0,,,,10.5,10,11
Peugeot,206,2878.2100638977636,290,17990,88.15484922575388,11.0,179.0,153385.91293929712,6506.0,440040.0,6.373253493013974,4.0,8.9,16.463258785942493,6,22
Peugeot,207,4801.494722955145,495,17950,98.72943575798776,60.0,175.0,141496.1926121372,9900.0,428500.0,5.921001615508849,3.8,7.7,12.532321899736148,7,19
Peugeot,208,12123.581502890174,2300,37599,85.39330543933055,1.0,211.0,65851.36889274357,0.0,325000.0,4.276220614828231,2.0,7.6,4.489306358381503,0,19
Peugeot,3008,21763.60184331797,2999,56699,133.50796812749005,5.0,302.0,71075.72780337941,0.0,358420.0,4.817722681359074,1.0,16.7,4.396927803379416,0,13
Peugeot,301,8032.0,4200,11990,82.4,72.0,94.0,123665.0,23660.0,379000.0,,,,7.0,5,9
Peugeot,306,2190.0555555555557,500,8888,92.55555555555556,71.0,110.0,192659.27777777778,98000.0,310000.0,7.206666666666666,5.0,8.5,21.61111111111111,20,22
Peugeot,307,3174.0445682451254,1,15900,114.7008547008547,5.0,177.0,183124.89415041782,230.0,537000.0,7.074526678141121,3.0,8.9,17.104456824512535,12,21
Peugeot,308,14211.40266857279,1390,49938,122.69877986781901,5.0,276.0,93189.9525851799,0.0,406000.0,4.64853723404264,0.0,8.1,5.821062663807481,0,21
Peugeot,4007,9287.962962962964,3495,17400,157.0,156.0,170.0,164617.24074074073,60000.0,421678.0,7.2333333333333325,6.7,9.3,12.74074074074074,9,15
Peugeot,4008,14420.85294117647,8499,26990,131.67741935483872,114.0,152.0,101429.44117647059,2200.0,173404.0,5.2714285714285705,4.9,5.6,8.441176470588236,5,10
Peugeot,406,3920.4,700,13700,149.29787234042553,107.0,213.0,199603.76,33200.0,430293.0,7.564285714285716,5.5,10.4,20.16,17,22
Peugeot,407,4213.552429667519,490,21870,139.39083557951483,8.0,211.0,185006.86700767264,3999.0,537459.0,7.067918088737217,4.9,10.2,15.485933503836318,3,18
Peugeot,5008,23312.566700100302,3250,51980,133.96745406824147,88.0,182.0,87220.0336008024,0.0,428000.0,4.918361581920938,3.8,7.9,4.766298896690071,0,13
Peugeot,508,22294.396544276457,3700,69790,155.70566388115134,95.0,360.0,75815.21305099395,0.0,455200.0,4.244591346153801,1.2,7.1,4.50755939524838,0,12
Peugeot,607,4895.064516129032,650,11400,167.02197802197801,133.0,213.0,188414.311827957,64865.0,462803.0,7.7426666666666675,6.1,10.2,16.193548387096776,12,22
Peugeot,806,4366.25,2490,7490,136.0,136.0,136.0,162821.5,80000.0,242766.0,9.2,9.2,9.2,21.75,21,22
Peugeot,807,5167.177777777778,699,20400,136.8505747126437,107.0,208.0,198452.15555555557,39648.0,495000.0,7.633333333333334,5.9,11.5,15.222222222222221,8,20
Peugeot,Bipper,6417.251748251748,1650,12880,74.75555555555556,68.0,99.0,148674.36363636365,24591.0,405000.0,4.782653061224491,3.5,7.0,9.216783216783217,4,14
Peugeot,Boxer,22808.680555555555,1000,76990,138.53608247422682,1.0,177.0,93519.726010101,0.0,548229.0,6.952998065764029,1.0,10.8,4.612373737373737,0,22
Peugeot,Expert,21395.647527910685,1450,41500,128.95867768595042,69.0,181.0,96239.42012779553,0.0,408762.0,5.994221105527629,4.4,7.9,4.414673046251994,0,22
Peugeot,Others,20686.93893129771,2150,69790,133.84251968503938,60.0,360.0,70681.40625,4.0,273834.0,3.894736842105263,1.3,8.9,4.061068702290076,0,19
Peugeot,Partner,12168.146058091286,800,26999,101.74826388888889,10.0,10160.0,104970.44435215947,1.0,597701.0,5.298297872340435,1.2,59.0,6.498755186721992,0,22
Peugeot,RCZ,12692.522012578616,6100,27400,170.1346153846154,156.0,271.0,117054.18867924529,29031.0,334000.0,6.402238805970141,5.0,7.3,10.19496855345912,6,12
Peugeot,Ranch,4595.363636363636,2700,8600,85.9090909090909,75.0,90.0,208009.72727272726,110000.0,343000.0,5.485714285714285,5.3,5.8,14.818181818181818,12,20
Peugeot,Rifter,24419.992574257427,12590,41850,112.51385390428212,75.0,137.0,45140.82673267327,1.0,187648.0,4.65346153846154,1.4,7.2,2.4207920792079207,0,4
Peugeot,Traveller,42684.439024390245,22300,70490,152.6024844720497,77.0,179.0,31295.280487804877,2.0,177647.0,5.482692307692312,4.8,7.2,1.975609756097561,0,6
Peugeot,e-2008,34151.64166666667,967,44950,135.22680412371133,102.0,137.0,11612.034188034188,2.0,57000.0,,,,1.3583333333333334,0,6
Peugeot,e-208,29259.1640625,7990,36000,130.17924528301887,68.0,189.0,15757.393700787401,3.0,148000.0,,,,1.4609375,0,9
Peugeot,iOn,12453.075471698114,5490,22000,65.95555555555555,48.0,110.0,28276.264150943396,1.0,180461.0,3.6333333333333333,3.2,4.5,4.264150943396227,1,10
Porsche,356,35800.0,35800,35800,136.0,136.0,136.0,75500.0,75500.0,75500.0,,,,17.0,17,17
Porsche,718 Spyder,107922.19047619047,59800,169900,382.3809523809524,299.0,421.0,12842.857142857143,39.0,80279.0,9.969444444444445,7.4,11.1,2.2857142857142856,0,6
Porsche,911,112116.12545322698,17500,449990,413.1422287390029,286.0,827.0,62649.48803480783,1.0,314811.0,10.293898951382253,0.8,14.2,9.147208121827411,0,22
Porsche,912,140000.0,140000,140000,385.0,385.0,385.0,8500.0,8500.0,8500.0,9.0,9.0,9.0,1.0,1,1
Porsche,918,1458515.3076923077,64450,1760000,841.25,349.0,886.0,9954.615384615385,2200.0,25000.0,2.6500000000000004,0.0,3.1,7.3076923076923075,6,8
Porsche,930,89900.0,89900,89900,480.0,480.0,480.0,49960.0,49960.0,49960.0,,,,12.0,12,12
Porsche,968,20990.0,20990,20990,211.0,211.0,211.0,80050.0,80050.0,80050.0,,,,20.0,20,20
Porsche,991,136589.99515972895,62750,548900,443.9651162790698,349.0,702.0,49243.742497579864,1.0,286725.0,9.500210748155896,7.4,15.0,6.200387221684414,0,11
Porsche,992,182697.80100755667,58560,310900,463.07828282828285,385.0,721.0,14255.403022670025,1.0,104000.0,9.804066265060223,0.8,13.3,1.5869017632241813,0,8
Porsche,996,50511.65096952909,23000,249000,337.66201117318434,286.0,600.0,109549.99445983379,0.0,307804.0,11.919064748201459,9.7,15.8,19.62326869806094,9,22
Porsche,997,74432.34932821497,29950,349950,392.8822393822394,300.0,670.0,87342.62188099808,1234.0,285000.0,11.539237668161434,1.0,16.5,14.078694817658349,10,22
Porsche,Boxster,46530.76710684274,6750,159990,279.07487922705315,204.0,420.0,74955.04201680672,8.0,264018.0,8.985694249649336,6.9,12.2,10.73469387755102,0,22
Porsche,Carrera GT,1244824.705882353,41500,1950000,584.9333333333333,320.0,621.0,35091.470588235294,3455.0,138560.0,15.383333333333333,9.7,17.8,15.294117647058824,0,18
Porsche,Cayenne,68633.9320091673,3900,299995,376.6805609661083,136.0,681.0,99337.87237294612,1.0,428680.0,8.507123655914013,2.4,15.8,6.571810542398778,0,20
Porsche,Cayman,59487.53817504655,14900,144900,310.6203007518797,211.0,421.0,58967.886405959034,127.0,282000.0,9.058542141230088,6.0,11.4,7.558659217877095,0,17
Porsche,Macan,63398.39682539683,27890,152750,299.3787253553416,211.0,460.0,67280.86757369614,1.0,405762.0,7.966174142480233,1.0,12.7,4.259863945578231,0,21
Porsche,Others,111338.43434343435,22450,2380000,379.9484536082474,266.0,700.0,79127.21212121213,53.0,268667.0,10.26527777777778,6.9,13.8,10.444444444444445,0,22
Porsche,Panamera,83686.04591194968,22971,195071,425.1392811296534,211.0,700.0,80626.35471698114,1.0,299000.0,7.271418181818202,2.0,12.9,5.594968553459119,0,13
Porsche,Targa,124797.89156626505,36900,245000,395.8780487804878,320.0,487.0,52137.67469879518,1.0,178968.0,9.833333333333329,7.7,11.9,7.831325301204819,0,21
Porsche,Taycan,131342.76712328766,51300,241999,513.5295950155763,154.0,761.0,12783.473363774734,1.0,63000.0,,,,1.1278538812785388,0,2
Renault,Alaskan,31399.384615384617,21999,46990,181.2,160.0,190.0,69084.03846153847,21485.0,112345.0,6.5470588235294125,6.3,6.9,3.8076923076923075,1,5
Renault,Alpine A110,59160.86666666667,10499,81040,240.66666666666666,110.0,302.0,29120.7,150.0,123354.0,6.6450000000000005,6.1,7.3,2.3333333333333335,0,7
Renault,Arkana,33470.10067114094,25900,40895,138.19343696027633,5.0,160.0,5519.152702702702,0.0,49620.0,4.993541202672608,1.5,6.4,0.5020134228187919,0,1
Renault,Avantime,10858.333333333334,2500,44900,185.95,150.0,213.0,168730.2857142857,20600.0,305286.0,9.83529411764706,7.0,11.3,19.61904761904762,18,21
Renault,Captur,15825.910509272888,6690,37990,99.9197627224477,37.0,160.0,56575.82101854578,0.0,240350.0,4.855110220440878,1.5,54.0,4.17221077421254,0,9
Renault,Clio,9485.957890670272,450,999999,85.1422084623323,1.0,258.0,94170.16615146832,0.0,1000000.0,5.001427088739025,1.3,99.9,7.678192003090593,0,22
Renault,Espace,22585.003846153846,310,62777,167.77671232876713,10.0,241.0,106966.77564102564,0.0,500000.0,5.745860927152324,4.0,12.4,6.35,0,22
Renault,Express,17612.56639566396,1290,28826,85.69753086419753,61.0,120.0,30128.82833787466,0.0,409000.0,5.40758620689655,4.2,64.0,2.4173441734417342,0,20
Renault,Fluence,7809.016666666666,2650,10300,111.98333333333333,86.0,140.0,133712.48333333334,38600.0,240000.0,4.958620689655171,4.0,7.9,9.866666666666667,7,12
Renault,Fluence Z.E.,7722.25,4999,9900,77.66666666666667,68.0,97.0,47402.5,34000.0,75000.0,,,,9.75,9,10
Renault,Grand Espace,7168.625,1100,24990,159.01666666666668,110.0,241.0,195777.96875,200.0,491444.0,7.908510638297871,4.0,12.2,13.375,3,22
Renault,Grand Modus,6128.2357142857145,1699,18110,98.16176470588235,67.0,150.0,126339.49285714286,36648.0,254789.0,5.7925233644859775,3.0,7.7,11.342857142857143,3,14
Renault,Grand Scenic,18625.096153846152,799,43139,128.7310924369748,82.0,166.0,85577.06200997862,1.0,1245000.0,5.455124378109444,3.6,8.6,5.17022792022792,0,18
Renault,Kadjar,19615.64979591837,10490,38990,127.90163211292457,10.0,163.0,56808.27789129547,0.0,242148.0,5.02639447958598,2.0,57.0,3.3983673469387754,0,7
Renault,Kangoo,12704.850111856824,700,32870,90.48668730650155,7.0,131.0,93320.81655480985,1.0,2200000.0,5.734879867439933,1.2,54.8,6.4614093959731544,0,22
Renault,Kangoo Z.E.,16046.433333333332,6800,33293,62.72727272727273,60.0,90.0,39985.3,25.0,175060.0,4.3,4.3,4.3,4.866666666666666,1,10
Renault,Koleos,25090.75775480059,3400,51345,164.82063492063492,131.0,190.0,67840.45347119645,0.0,349000.0,6.04107142857143,4.6,9.9,4.499261447562777,0,14
Renault,Laguna,5584.118040089087,370,19800,135.31177829099306,7.0,238.0,168928.4320712695,12774.0,499998.0,6.412464589235117,1.2,13.0,13.835189309576837,6,22
Renault,Latitude,14013.047619047618,2990,18190,140.8684210526316,105.0,241.0,101217.78571428571,24106.0,405000.0,5.036842105263159,4.4,7.2,6.071428571428571,3,14
Renault,Logan,3900.0,3900,3900,68.0,68.0,68.0,115478.0,115478.0,115478.0,5.5,5.5,5.5,12.0,12,12
Renault,Mascott,10866.5625,5000,18500,143.66666666666666,116.0,158.0,277432.6875,28000.0,616539.0,11.9,11.9,11.9,14.4375,12,20
Renault,Master,24067.35938697318,434,89900,138.4413407821229,11.0,182.0,101440.19463601532,1.0,789732.0,7.855925432756354,5.8,13.4,4.626053639846743,0,22
Renault,Megane,12304.836079606248,399,62990,121.17530977512621,5.0,300.0,100410.24223602485,0.0,434000.0,5.2492807825086745,1.2,57.0,7.53113631500107,0,22
Renault,Modus,3360.2973760932946,900,5990,84.3625730994152,65.0,111.0,140605.03206997085,43645.0,358000.0,5.926885245901646,3.9,14.0,14.798833819241983,9,18
Renault,Others,17235.57725947522,1800,74990,119.97543859649123,1.0,1320.0,62068.13994169096,0.0,362219.0,4.742690058479525,3.0,7.2,4.699708454810495,0,22
Renault,R 11,17194.125,10490,24625,72.0,72.0,72.0,19764.125,1500.0,73532.0,,,,1.875,1,3
Renault,R 18,14390.0,14390,14390,140.0,140.0,140.0,99088.0,99088.0,99088.0,5.9,5.9,5.9,4.0,4,4
Renault,R 19,4500.0,4500,4500,105.0,105.0,105.0,214700.0,214700.0,214700.0,7.4,7.4,7.4,20.0,20,20
Renault,R 6,10990.0,10990,10990,131.0,131.0,131.0,112070.0,112070.0,112070.0,4.4,4.4,4.4,7.0,7,7
Renault,R 9,11010.0,10490,11490,,,,28989.9,18827.0,74968.0,,,,3.8,3,5
Renault,Rapid,11926.666666666666,9500,14790,88.0,88.0,88.0,22506.0,13200.0,32318.0,,,,4.333333333333333,3,6
Renault,Scenic,13227.457439198855,180,38130,122.58457997698504,7.0,190.0,99023.21244635193,0.0,1790000.0,5.689041745730455,3.0,10.3,7.805078683834049,0,22
Renault,Symbol,4500.0,4500,4500,75.0,75.0,75.0,97609.0,97609.0,97609.0,5.1,5.1,5.1,11.0,11,11
Renault,Talisman,23641.64761904762,9990,56029,154.84123222748815,110.0,226.0,64478.206162876006,0.0,277210.0,4.853853564547204,3.0,9.8,3.5106227106227106,0,7
Renault,Trafic,22349.17896274653,1800,59890,119.53383458646617,5.0,170.0,91814.81112737922,0.0,630000.0,6.533828207847287,1.0,9.1,4.468955441928415,0,21
Renault,Twingo,8988.602419354838,200,27590,72.7363481228669,42.0,135.0,61432.945400753095,0.0,365654.0,4.897303287772433,3.3,7.4,6.410752688172043,0,22
Renault,Twizy,7049.459459459459,3500,13249,15.766666666666667,5.0,109.0,15272.648648648648,1.0,65042.0,,,,5.162162162162162,0,10
Renault,Vel Satis,3847.659090909091,1200,14950,174.609756097561,139.0,249.0,189977.45454545456,68681.0,330619.0,9.206451612903226,7.1,11.5,17.522727272727273,14,20
Renault,Wind,6756.95652173913,4300,11100,105.72727272727273,101.0,133.0,93096.19565217392,2500.0,168630.0,6.397435897435902,6.0,7.0,11.08695652173913,9,12
Renault,ZOE,21602.243326488708,3990,38222,94.83090705487122,54.0,137.0,21220.139438085327,0.0,176603.0,,,,2.6180698151950716,0,10
Rolls-Royce,Continental  R Mulliner,299829.4923076923,99950,976900,550.2569832402235,300.0,717.0,38492.389743589745,27.0,264991.0,14.66449275362319,13.6,19.0,7.5487179487179485,0,22
Rolls-Royce,Corniche,169500.0,139000,215000,326.0,320.0,329.0,34550.0,15600.0,49900.0,19.0,19.0,19.0,20.75,20,22
Rolls-Royce,Cullinan,575559.2592592592,399990,976900,584.0526315789474,571.0,685.0,14008.0,27.0,56025.0,15.42,15.0,16.5,1.7407407407407407,0,3
Rolls-Royce,Dawn,349744.46153846156,279000,469900,549.8181818181819,300.0,601.0,18605.23076923077,3900.0,65000.0,14.462499999999999,14.2,16.1,5.3076923076923075,3,6
Rolls-Royce,Ghost,239361.12,109899,578890,574.12,563.0,685.0,43906.46,44.0,142000.0,13.826829268292682,13.6,14.1,6.58,1,13
Rolls-Royce,Phantom,252156.46296296295,99950,712810,466.6530612244898,460.0,572.0,52706.98148148148,35.0,264991.0,15.554545454545453,13.9,16.5,11.796296296296296,0,19
Rolls-Royce,Phantom Drophead,279045.0,254900,324900,460.0,460.0,460.0,30468.833333333332,19443.0,39000.0,15.4,14.8,15.7,9.666666666666666,1,12
Rolls-Royce,Wraith,260433.2857142857,159950,495000,635.0714285714286,600.0,717.0,36695.69047619047,3150.0,100660.0,14.230555555555558,13.6,16.8,6.071428571428571,3,8
SEAT,Alhambra,27395.01432181971,750,52309,152.83614864864865,110.0,222.0,96764.03288364249,6.0,580000.0,5.94821428571429,3.5,11.8,5.171861836562763,0,22
SEAT,Altea,6195.685,995,14900,115.41730279898219,86.0,211.0,149179.775,30685.0,385000.0,6.177840909090915,4.5,9.4,12.4275,7,18
